list_name,name,label,county_key,constituency_key,subcounty_key,division_key,location_key,ward_key,poll_station_key,poll_station_code,no_of_poll_stations,entrance_id,entrance_password,voting_id,voting_passwaord
poll_station,busabakwa_primary_school,BUSABAKWA PRIMARY SCHOOL,,,,,,busibwabo,,4.02281E+11,1,,,,
poll_station,nasira_rc_primary_school,NASIRA RC PRIMARY SCHOOL,,,,,,busibwabo,,4.02281E+11,2,,,,
poll_station,nasira_ac_primary_school,NASIRA AC PRIMARY SCHOOL,,,,,,busibwabo,,4.02281E+11,2,,,,
poll_station,alungori_primary_school,ALUNGORI PRIMARY SCHOOL,,,,,,busibwabo,,4.02281E+11,2,,,,
poll_station,busidibu_rimary_school,BUSIDIBU RIMARY SCHOOL,,,,,,busibwabo,,4.02281E+11,2,,,,
poll_station,lukonyi_primary_school,LUKONYI PRIMARY SCHOOL,,,,,,burumba,,4.02281E+11,2,,,,
poll_station,st_joseph_girls_primary_school,ST JOSEPH GIRLS PRIMARY SCHOOL,,,,,,burumba,,4.02281E+11,3,,,,
poll_station,burumba_primary_school,BURUMBA PRIMARY SCHOOL,,,,,,burumba,,4.02281E+11,6,,,,
poll_station,st_teresa_girls_primary_school,ST TERESA GIRLS PRIMARY SCHOOL,,,,,,burumba,,4.02281E+11,3,,,,
poll_station,busia_youth_polytechnic,BUSIA YOUTH POLYTECHNIC,,,,,,burumba,,4.02281E+11,4,,,,
poll_station,st_mathias_secondary_school,ST MATHIAS SECONDARY SCHOOL,,,,,,burumba,,4.02281E+11,3,,,,
poll_station,busia_agriculture_training_colleg,BUSIA AGRICULTURE TRAINING COLLEG,,,,,,burumba,,4.02281E+11,5,,,,
poll_station,st_marys_nursery_school,ST MARYS NURSERY SCHOOL,,,,,,burumba,,4.02281E+11,1,,,,
poll_station,busia_young_mission_christian_ass,BUSIA YOUNG MISSION CHRISTIAN ASS,,,,,,burumba,,4.02281E+11,1,,,,
poll_station,busia_municipal_town_hall,BUSIA MUNICIPAL TOWN HALL,,,,,,burumba,,4.02281E+11,1,,,,
poll_station,busia_stadium,BUSIA STADIUM,,,,,,burumba,,4.02281E+11,3,,,,
poll_station,busia_social_hall,BUSIA SOCIAL HALL,,,,,,burumba,,4.02281E+11,1,,,,
poll_station,green_garden_center,GREEN GARDEN CENTER,,,,,,burumba,,4.02281E+11,1,,,,
poll_station,busire_primary_school,BUSIRE PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,2,,,,
poll_station,bujumba_primary_school,BUJUMBA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,3,,,,
poll_station,buriya_primary_school,BURIYA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,nyamwanga_primary_school,NYAMWANGA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,2,,,,
poll_station,bumala_a_primary_school,BUMALA 'A' PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,3,,,,
poll_station,masebula_primary_school,MASEBULA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,2,,,,
poll_station,bukhakhala_primary_school,BUKHAKHALA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,bukhwaku_primary_school,BUKHWAKU PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,burinda_primary_school,BURINDA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,busibula_primary_school,BUSIBULA PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,burinda_health_centre,BURINDA HEALTH CENTRE,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,ogongo_nursery_school,OGONGO NURSERY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,bumala_a_machanization_centre,BUMALA 'A' MACHANIZATION CENTRE,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,bumala_township,BUMALA TOWNSHIP,,,,,,marachi_west,,4.02291E+11,3,,,,
poll_station,nango_primary_school,NANGO PRIMARY SCHOOL,,,,,,marachi_west,,4.02291E+11,1,,,,
poll_station,kingandole_primary_school,KINGANDOLE PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,3,,,,
poll_station,butunyi_mixed_primary_school,BUTUNYI MIXED PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,musoma_primary_school,MUSOMA PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,2,,,,
poll_station,ikonzo_primary_school,IKONZO PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,2,,,,
poll_station,namwitsula_primary_school,NAMWITSULA PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,2,,,,
poll_station,dadira_primary_school,DADIRA PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,2,,,,
poll_station,murumba_market,MURUMBA MARKET,,,,,,kingandole,,4.02291E+11,2,,,,
poll_station,busike_nursery_school,BUSIKE NURSERY SCHOOL,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,nyalwanda_primary_school,NYALWANDA PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,busibi_primary_school,BUSIBI PRIMARY SCHOOL,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,sirikhaya_secondary_school,SIRIKHAYA SECONDARY SCHOOL,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,simoni_ack_church,SIMONI ACK CHURCH,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,ststephens_bumutiru_ac_primary_s,ST.STEPHEN'S BUMUTIRU AC PRIMARY S,,,,,,kingandole,,4.02291E+11,1,,,,
poll_station,bukhalalire_primary_school,BUKHALALIRE PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,3,,,,
poll_station,igula_primary_school,IGULA PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,busiada_primary_school,BUSIADA PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,esikoma_primary_school,ESIKOMA PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,khunyangu_primary_school,KHUNYANGU PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,elunyiko_primary_school,ELUNYIKO PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,nelaa_primary_school,NELAA PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,bumutiru_rc_primary_school,BUMUTIRU RC PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,emagombe_primary_school,EMAGOMBE PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,simuli_primary_school,SIMULI PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,saka_primary_school,SAKA PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,bar_ober_trading_centre,BAR OBER TRADING CENTRE,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,staugustine_boys_primary_school,ST.AUGUSTINE BOYS PRIMARY SCHOOL,,,,,,marachi_central,,4.02291E+11,2,,,,
poll_station,mauko_primary_school,MAUKO PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,buhuyi_primary_school,BUHUYI PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,3,,,,
poll_station,siribo_primary_school,SIRIBO PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,buduma_primary_school,BUDUMA PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,bumala_rc_primary_school,BUMALA R.C PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,emakwara_primary_school,EMAKWARA PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,isongo_primary_school,ISONGO PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,enango_trading_centre,ENANGO TRADING CENTRE,,,,,,marachi_east,,4.02291E+11,1,,,,
poll_station,siribo_trading_centre,SIRIBO TRADING CENTRE,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,buhuyi_market,BUHUYI MARKET,,,,,,marachi_east,,4.02291E+11,2,,,,
poll_station,emafubu_health_centre,EMAFUBU HEALTH CENTRE,,,,,,marachi_east,,4.02291E+11,1,,,,
poll_station,bumalab_health_centre,BUMALA'B' HEALTH CENTRE,,,,,,marachi_east,,4.02291E+11,1,,,,
poll_station,musibiriri_primary_school,MUSIBIRIRI PRIMARY SCHOOL,,,,,,marachi_east,,4.02291E+11,1,,,,
poll_station,tingolo_primary_school,TINGOLO PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,mungabo_primary_school,MUNG'ABO PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,sibina_primary_school,SIBINA PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,butula_boys_primary_school,BUTULA BOYS PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,3,,,,
poll_station,elukhari_primary_school,ELUKHARI PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,bukati_primary_school,BUKATI PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,kanjala_primary_school,KANJALA PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,sikarira_primary_school,SIKARIRA PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,esiunga_primary_school,ESIUNGA PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,masendebale_primary_school,MASENDEBALE PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,elukhari_secondary_school,ELUKHARI SECONDARY SCHOOL,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,tingolo_secondary_school,TINGOLO SECONDARY SCHOOL,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,kalalani_primary_school,KALALANI PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,3,,,,
poll_station,butula_girls_primary_school,BUTULA GIRLS PRIMARY SCHOOL,,,,,,marachi_north,,4.02291E+11,2,,,,
poll_station,benga_technical_institute,BENGA TECHNICAL INSTITUTE,,,,,,marachi_north,,4.02291E+11,3,,,,
poll_station,butula_market,BUTULA MARKET,,,,,,marachi_north,,4.02291E+11,1,,,,
poll_station,elugulu_primary_school,ELUGULU PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,esibembe_primary_school,ESIBEMBE PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,sikura_primary_school,SIKURA PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,bulwani_primary_school,BULWANI PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,bukhuma_primary_school,BUKHUMA PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,bwaliro_primary_schol,BWALIRO PRIMARY SCHOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,mungambwa_primary_school,MUNG'AMBWA PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,madola_primary_school,MADOLA PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,1,,,,
poll_station,enakaywa_primary_school,ENAKAYWA PRIMARY SCHOOL,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,elugulu_trading_centre,ELUGULU TRADING CENTRE,,,,,,elugulu,,4.02291E+11,2,,,,
poll_station,bukhuma_dispensary,BUKHUMA DISPENSARY,,,,,,elugulu,,4.02291E+11,1,,,,
poll_station,makutano_trading_centre,MAKUTANO TRADING CENTRE,,,,,,elugulu,,4.02291E+11,1,,,,
poll_station,mundaya_primary_school,MUNDAYA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,ganjala_primary_school,GANJALA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,3,,,,
poll_station,sibinga_primary_school,SIBINGA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,buyisa_primary_school,BUYISA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,busulere_primary_school,BUSULERE PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,sagania_primary_school,SAGANIA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,nyakhobi_primary_school,NYAKHOBI PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,mukonjo_primary_school,MUKONJO PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,sibale_primary_school,SIBALE PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,mugasa_primary_school,MUGASA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,sifuyo_primary_school,SIFUYO PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,moody_awory_primary_school,MOODY AWORY PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,3,,,,
poll_station,sidonge_primary_school,SIDONGE PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,buradi_primary_school,BURADI PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,nerobia_primary_school,NEROBIA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,2,,,,
poll_station,busibi_primary_school,BUSIBI PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,2,,,,
poll_station,namboboto_boys_primary_school,NAMBOBOTO BOYS PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,2,,,,
poll_station,namboboto_girls_primary_school,NAMBOBOTO GIRLS PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,nambuku_primary_school,NAMBUKU PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,3,,,,
poll_station,bukhwamba_primary_school,BUKHWAMBA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,mudoma_primary_school,MUDOMA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,buloma_primary_school,BULOMA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,2,,,,
poll_station,lugala_primary_school,LUGALA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,nyakwaka_primary_school,NYAKWAKA PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,3,,,,
poll_station,nyakwaka_girls_secondary_schoo,NYAKWAKA GIRLS SECONDARY SCHOO,,,,,,namboboto_nambuku,,4.02301E+11,2,,,,
poll_station,sichekhe_primary_school,SICHEKHE PRIMARY SCHOOL,,,,,,namboboto_nambuku,,4.02301E+11,1,,,,
poll_station,kabwodo_primary_school,KABWODO PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,odiado_primary_school,ODIADO PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,3,,,,
poll_station,bwangangi_primary_school,BWANGANGI PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,wakhungu_primary_school,WAKHUNGU PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,wakhungu_secondary_school,WAKHUNGU SECONDARY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,nangina_girls_boarding_primary_s,NANGINA GIRLS BOARDING PRIMARY S,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,nangina_mixed_primary_school,NANGINA MIXED PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,nangina_special_school,NANGINA SPECIAL SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,bwani_nursury_school,BWANI NURSURY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,nangina_social_work_youth_pro,NANGINA SOCIAL WORK & YOUTH PRO,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,burudu_primary_school,BURUDU PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,luchululo_primary_school,LUCHULULO PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,nakhasiko_primary_school,NAKHASIKO PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,sijowa_primary_school,SIJOWA PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,malanga_primary_school,MALANGA PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,sigulu_primary_school,SIGULU PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,2,,,,
poll_station,bukhulungu_primary_school,BUKHULUNGU PRIMARY SCHOOL,,,,,,nangina,,4.02301E+11,1,,,,
poll_station,muramba_primary_school,MURAMBA PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,4,,,,
poll_station,sigalame_primary_school,SIGALAME PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,3,,,,
poll_station,bumulimba_primary_school,BUMULIMBA PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,namasali_youth_polytechnic,NAMASALI YOUTH POLYTECHNIC,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,namasali_primary_school,NAMASALI PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,bujwanga_primary_school,BUJWANG'A PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,bujwanga_secondary_school,BUJWANG'A SECONDARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,mufumu_ecd_school,MUFUMU ECD SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,agenga_primary_school,AGENG'A PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,agenga_family_life_centre,AGENG'A FAMILY LIFE CENTRE,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,nabutuki_primary_school,NABUTUKI PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,nandereka_primary_school,NANDEREKA PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,bukiri_primary_school,BUKIRI PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,buduta_primary_school,BUDUTA PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,buburi_primary_school,BUBURI PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,nanderema_primary_school,NANDEREMA PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,bunandi_primary_school,BUNANDI PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,4,,,,
poll_station,bukeko_primary_school,BUKEKO PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,1,,,,
poll_station,rumbiye_primary_school,RUMBIYE PRIMARY SCHOOL,,,,,,agenga_nanguba,,4.02301E+11,2,,,,
poll_station,bumayenga_primary_school,BUMAYENGA PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,mangula_ecd_school,MANG'ULA ECD SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,busijo_primary_school,BUSIJO PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,3,,,,
poll_station,busembe_primary_school,BUSEMBE PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,bumbe_primary_school,BUMBE PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,namunyweda_primary_school,NAMUNYWEDA PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,nabuganda_primary_school,NABUGANDA PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,hakati_primary_school,HAKATI PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,ganga_youth_polytechnic,GANGA YOUTH POLYTECHNIC,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,nabalaki_primary_school,NABALAKI PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,namasango_nursury_school,NAMASANGO NURSURY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,namuduru_primary_school,NAMUDURU PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,2,,,,
poll_station,munyanja_primary_school,MUNYANJA PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,nambale_rc_primary_school,NAMBALE RC PRIMARY SCHOOL,,,,,,bwiri,,4.02301E+11,1,,,,
poll_station,mukhobola_primary_school,MUKHOBOLA PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,2,,,,
poll_station,makunda_primary_school,MAKUNDA PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,2,,,,
poll_station,busagwa_primary_school,BUSAGWA PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,2,,,,
poll_station,mubwayo_primary_school,MUBWAYO PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,2,,,,
poll_station,nanjoivil_nursery_school,NANJOivil NURSERY SCHOOL,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,mundika_primary_school,MUNDIKA PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,2,,,,
poll_station,siamungu_market,SIAMUNGU MARKET,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,bubamba_primary_school,BUBAMBA PRIMARY SCHOOL,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,buongo_nursery_school,BUONGO NURSERY SCHOOL,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,hasanga_nursery_school,HASANGA NURSERY SCHOOL,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,tumain1_nursery_school,TumAIN1 NURSERY SCHOOL,,,,,,bunyala_central,,4.02311E+11,1,,,,
poll_station,ruambwa_primary_school,RUAMBWA PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,sirimba_primary_school,SIRIMBA PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,mudem81_primary_school,MUDEM81 PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,mudembi_primary_school,MUDEMBI PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,sibuka_primary_school,SIBUKA PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,budalangi_primary_school,BUDALANGI PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,3,,,,
poll_station,sifugwe_primary_school,SiFuGwE PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,mundere_primary_school,MUNDERE PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,sisenye_primary_school,SISENYE PRIMARY SCHOOL.,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,budubusi_primary_school,BUDUBUSI PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,!gigo_primary_school,!GIGO PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,namalo_primary_school,NAMALO PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,2,,,,
poll_station,munani_nursery_school,MUNANi NURSERY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,kenya_gauze_primary_school,KENYA GAUZE PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,bulagu_nursery_school,BULAGU NURSERY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,nabuchwi_primary_school,NABUCHWI PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,nabl_chwl_primary_school,NABL/CHwl PRIMARY SCHOOL,,,,,,bunyala_north,,4.02311E+11,1,,,,
poll_station,bulemia_primary_school,BULEMIA PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,bubango_primary_school,BUBANGO PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,port_victoria_mixed_primary_school,PORT VICTORIA MIXED PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,bumadeya_primary_school,BUMADEYA PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,2,,,,
poll_station,bukoma_primary_school,BUKOMA PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,lunyofu_primary_school,LUNYOFU PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,4,,,,
poll_station,rudacho_beach,RUDACHO BEACH,,,,,,bunyala_west,,4.02311E+11,1,,,,
poll_station,john_osogo_secondary_school,JOHN OSOGO SECONDARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,2,,,,
poll_station,marenga_omena_beach,MARENGA OMENA BEACH,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,port_victoria_town_hall,PORT VICTORIA TOWN HALL,,,,,,bunyala_west,,4.02311E+11,3,,,,
poll_station,nandekere_primary_school,NANDEKERE PRIMARY SCHOOL,,,,,,bunyala_west,,4.02311E+11,1,,,,
poll_station,lugale_primary_school,LUGALE PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,3,,,,
poll_station,rugunga_primary_school,RUGUNGA PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,2,,,,
poll_station,musoma_primary_school,MUSOMA PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,2,,,,
poll_station,budala_primary_school,BUDALA PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,2,,,,
poll_station,runyu_primary_school,RUNYU PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,osieko_primary_school,OSIEKO PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,3,,,,
poll_station,bulwani_primary_school,BULWANI PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,maduwa_primary_school,MADUWA PRIMARY SCHOOL,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,1yanga_busucha_island,1YANGA /BUSUCHA ISLAND,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,bukhuma_mobile_island,BUKHUMA MOBILE ISLAND,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,mau_mau_market,MAU MAU MARKET,,,,,,bunyala_south,,4.02311E+11,1,,,,
poll_station,mau_mau_market,MAU MAU  MARKET,,,,,,bunyala_south,,4.02311E+11,1,,,,
